study_name,category,center,code,country,creationDate,ctmsAction,ctmsId,description,dimension,entity_identifiers,id,location,metadataDate1,metadataDate2,metadataString1,metadataString2,metadataString3,signal,status,title,updatedDate
ILMS-SIGNALS-238,"{0, Default}",site-032,ACT-19694,KOR,2026-01-11T17:38:39+00:00,False,,Verify if the physician copy the previous measurements for the vital signs.,center,[site-032],6963e01f153a502d070da17d,site-032,,,,,,"{null, Site-wide, Critical Data, SIG-50558, Lorem Ipsum Dolor Sit Amet, [site-032], 6963e01e153a502d070da17c, None, open, Signal 242}",new,Verify if physical examination is well performed at each visit,2026-01-11T17:38:39+00:00
ILMS-SIGNALS-238,"{0, Default}",site-025,ACT-19695,FRA,2026-01-11T17:38:39+00:00,False,,Verify if the physician copy the previous measurements for the vital signs.,center,[site-025],6963e01f153a502d070da17f,site-025,,,,,,"{null, Site-wide, Critical Data, SIG-50559, Lorem Ipsum Dolor Sit Amet, [site-025], 6963e01f153a502d070da17e, None, open, Signal 243}",new,Verify if physical examination is well performed at each visit,2026-01-11T17:38:39+00:00
ILMS-SIGNALS-238,"{0, Default}",site-114,ACT-19696,JPN,2026-01-11T17:38:40+00:00,False,,Verify if the physician copy the previous measurements for the vital signs.,center,[site-114],6963e020153a502d070da181,site-114,,,,,,"{null, Site-wide, Critical Data, SIG-50560, Lorem Ipsum Dolor Sit Amet, [site-114], 6963e01f153a502d070da180, None, open, Signal 244}",new,Verify if physical examination is well performed at each visit,2026-01-11T17:38:40+00:00
ILMS-SIGNALS-238,"{0, Default}",site-055,ACT-19697,FRA,2026-01-11T17:38:40+00:00,False,,Verify if the physician copy the previous measurements for the vital signs.,center,[site-055],6963e020153a502d070da183,site-055,,,,,,"{null, Site-wide, Critical Data, SIG-50561, Lorem Ipsum Dolor Sit Amet, [site-055], 6963e020153a502d070da182, None, open, Signal 245}",new,Verify if physical examination is well performed at each visit,2026-01-11T17:38:40+00:00
ILMS-SIGNALS-238,"{0, Default}",site-019,ACT-19698,ITA,2026-01-11T17:38:41+00:00,False,,Verify if the physician copy the previous measurements for the vital signs.,center,[site-019],6963e021153a502d070da185,site-019,,,,,,"{null, Site-wide, Critical Data, SIG-50562, Lorem Ipsum Dolor Sit Amet, [site-019], 6963e020153a502d070da184, None, open, Signal 246}",new,Verify if physical examination is well performed at each visit,2026-01-11T17:38:41+00:00
ILMS-SIGNALS-238,"{0, Default}",site-085,ACT-19699,AUS,2026-01-11T17:38:41+00:00,False,,Verify if the physician copy the previous measurements for the vital signs.,center,[site-085],6963e021153a502d070da187,site-085,,,,,,"{null, Site-wide, Critical Data, SIG-50563, Lorem Ipsum Dolor Sit Amet, [site-085], 6963e021153a502d070da186, None, open, Signal 247}",new,Verify if physical examination is well performed at each visit,2026-01-11T17:38:41+00:00
ILMS-SIGNALS-238,"{0, Default}",site-102,ACT-19700,COL,2026-01-11T17:38:42+00:00,False,,Verify if the physician copy the previous measurements for the vital signs.,center,[site-102],6963e022153a502d070da189,site-102,,,,,,"{null, Site-wide, Critical Data, SIG-50564, Lorem Ipsum Dolor Sit Amet, [site-102], 6963e021153a502d070da188, None, open, Signal 248}",new,Verify if physical examination is well performed at each visit,2026-01-11T17:38:42+00:00
ILMS-SIGNALS-238,"{0, Default}",site-057,ACT-19701,ITA,2026-01-11T17:38:42+00:00,False,,Verify if the physician copy the previous measurements for the vital signs.,center,[site-057],6963e022153a502d070da18b,site-057,,,,,,"{null, Site-wide, Critical Data, SIG-50565, Lorem Ipsum Dolor Sit Amet, [site-057], 6963e022153a502d070da18a, None, open, Signal 249}",new,Verify if physical examination is well performed at each visit,2026-01-11T17:38:42+00:00
ILMS-SIGNALS-238,"{0, Default}",site-061,ACT-19702,RUS,2026-01-11T17:38:43+00:00,False,,Verify if the physician copy the previous measurements for the vital signs.,center,[site-061],6963e023153a502d070da18d,site-061,,,,,,"{null, Site-wide, Critical Data, SIG-50566, Lorem Ipsum Dolor Sit Amet, [site-061], 6963e023153a502d070da18c, None, open, Signal 250}",new,Verify if physical examination is well performed at each visit,2026-01-11T17:38:43+00:00
ILMS-SIGNALS-238,"{0, Default}",site-066,ACT-19703,UKR,2026-01-11T17:38:44+00:00,False,,Verify if the physician copy the previous measurements for the vital signs.,center,[site-066],6963e024153a502d070da18f,site-066,,,,,,"{null, Site-wide, Critical Data, SIG-50567, Lorem Ipsum Dolor Sit Amet, [site-066], 6963e023153a502d070da18e, None, open, Signal 251}",new,Verify if physical examination is well performed at each visit,2026-01-11T17:38:44+00:00
ILMS-SIGNALS-238,"{0, Default}",site-121,ACT-19704,UKR,2026-01-11T17:38:44+00:00,False,,Verify if the physician copy the previous measurements for the vital signs.,center,[site-121],6963e024153a502d070da191,site-121,,,,,,"{null, Site-wide, Critical Data, SIG-50568, Lorem Ipsum Dolor Sit Amet, [site-121], 6963e024153a502d070da190, None, open, Signal 252}",new,Verify if physical examination is well performed at each visit,2026-01-11T17:38:44+00:00
ILMS-SIGNALS-238,"{0, Default}",site-132,ACT-19705,JPN,2026-01-11T17:38:45+00:00,False,,Verify if the physician copy the previous measurements for the vital signs.,center,[site-132],6963e025153a502d070da193,site-132,,,,,,"{null, Site-wide, Critical Data, SIG-50569, Lorem Ipsum Dolor Sit Amet, [site-132], 6963e024153a502d070da192, None, open, Signal 253}",new,Verify if physical examination is well performed at each visit,2026-01-11T17:38:45+00:00
ILMS-SIGNALS-238,"{0, Default}",site-102,ACT-19706,COL,2026-01-11T17:38:45+00:00,False,,Verify if the physician copy the previous measurements for the vital signs.,center,[site-102],6963e025153a502d070da195,site-102,,,,,,"{null, Site-wide, Critical Data, SIG-50570, Lorem Ipsum Dolor Sit Amet, [site-102], 6963e025153a502d070da194, None, open, Signal 254}",new,Verify if physical examination is well performed at each visit,2026-01-11T17:38:45+00:00
ILMS-SIGNALS-238,"{0, Default}",site-094,ACT-19707,TWN,2026-01-11T17:38:46+00:00,False,,Verify if the physician copy the previous measurements for the vital signs.,center,[site-094],6963e026153a502d070da197,site-094,,,,,,"{null, Site-wide, Critical Data, SIG-50571, Lorem Ipsum Dolor Sit Amet, [site-094], 6963e025153a502d070da196, None, open, Signal 255}",new,Verify if physical examination is well performed at each visit,2026-01-11T17:38:46+00:00
ILMS-SIGNALS-238,"{0, Default}",site-026,ACT-19708,KOR,2026-01-11T17:38:46+00:00,False,,Verify if the physician copy the previous measurements for the vital signs.,center,[site-026],6963e026153a502d070da199,site-026,,,,,,"{null, Site-wide, Critical Data, SIG-50572, Lorem Ipsum Dolor Sit Amet, [site-026], 6963e026153a502d070da198, None, open, Signal 256}",new,Verify if physical examination is well performed at each visit,2026-01-11T17:38:46+00:00
ILMS-SIGNALS-238,"{0, Default}",site-043,ACT-19709,COL,2026-01-11T17:38:47+00:00,False,,Verify if the physician copy the previous measurements for the vital signs.,center,[site-043],6963e027153a502d070da19b,site-043,,,,,,"{null, Site-wide, Critical Data, SIG-50573, Lorem Ipsum Dolor Sit Amet, [site-043], 6963e026153a502d070da19a, None, open, Signal 257}",new,Verify if physical examination is well performed at each visit,2026-01-11T17:38:47+00:00
ILMS-SIGNALS-238,"{0, Default}",site-058,ACT-19710,COL,2026-01-11T17:38:47+00:00,False,,Verify if the physician copy the previous measurements for the vital signs.,center,[site-058],6963e027153a502d070da19d,site-058,,,,,,"{null, Site-wide, Critical Data, SIG-50574, Lorem Ipsum Dolor Sit Amet, [site-058], 6963e027153a502d070da19c, None, open, Signal 258}",new,Verify if physical examination is well performed at each visit,2026-01-11T17:38:47+00:00
ILMS-SIGNALS-238,"{0, Default}",site-038,ACT-19711,TUR,2026-01-11T17:38:48+00:00,False,,Verify if the physician copy the previous measurements for the vital signs.,center,[site-038],6963e028153a502d070da19f,site-038,,,,,,"{null, Site-wide, Critical Data, SIG-50575, Lorem Ipsum Dolor Sit Amet, [site-038], 6963e027153a502d070da19e, None, open, Signal 259}",new,Verify if physical examination is well performed at each visit,2026-01-11T17:38:48+00:00
ILMS-SIGNALS-238,"{0, Default}",site-139,ACT-19712,JPN,2026-01-11T17:38:48+00:00,False,,Verify if the physician copy the previous measurements for the vital signs.,center,[site-139],6963e028153a502d070da1a1,site-139,,,,,,"{null, Site-wide, Critical Data, SIG-50576, Lorem Ipsum Dolor Sit Amet, [site-139], 6963e028153a502d070da1a0, None, open, Signal 260}",new,Verify if physical examination is well performed at each visit,2026-01-11T17:38:48+00:00
ILMS-SIGNALS-238,"{0, Default}",site-076,ACT-19713,RUS,2026-01-11T17:38:49+00:00,False,,Verify if the physician copy the previous measurements for the vital signs.,center,[site-076],6963e029153a502d070da1a3,site-076,,,,,,"{null, Site-wide, Critical Data, SIG-50577, Lorem Ipsum Dolor Sit Amet, [site-076], 6963e028153a502d070da1a2, None, open, Signal 261}",new,Verify if physical examination is well performed at each visit,2026-01-11T17:38:49+00:00
ILMS-SIGNALS-238,"{0, Default}",site-039,ACT-19714,COL,2026-01-11T17:38:49+00:00,False,,Verify if the physician copy the previous measurements for the vital signs.,center,[site-039],6963e029153a502d070da1a5,site-039,,,,,,"{null, Site-wide, Critical Data, SIG-50578, Lorem Ipsum Dolor Sit Amet, [site-039], 6963e029153a502d070da1a4, None, open, Signal 262}",new,Verify if physical examination is well performed at each visit,2026-01-11T17:38:49+00:00
ILMS-SIGNALS-238,"{0, Default}",site-015,ACT-19715,ITA,2026-01-11T17:38:50+00:00,False,,Verify if the physician copy the previous measurements for the vital signs.,center,[site-015],6963e02a153a502d070da1a7,site-015,,,,,,"{null, Site-wide, Critical Data, SIG-50579, Lorem Ipsum Dolor Sit Amet, [site-015], 6963e02a153a502d070da1a6, None, open, Signal 263}",new,Verify if physical examination is well performed at each visit,2026-01-11T17:38:50+00:00
ILMS-SIGNALS-238,"{0, Default}",site-140,ACT-19716,ITA,2026-01-11T17:38:50+00:00,False,,Verify if the physician copy the previous measurements for the vital signs.,center,[site-140],6963e02a153a502d070da1a9,site-140,,,,,,"{null, Site-wide, Critical Data, SIG-50580, Lorem Ipsum Dolor Sit Amet, [site-140], 6963e02a153a502d070da1a8, None, open, Signal 264}",new,Verify if physical examination is well performed at each visit,2026-01-11T17:38:50+00:00
ILMS-SIGNALS-238,"{0, Default}",site-056,ACT-19717,ESP,2026-01-11T17:38:51+00:00,False,,Verify if the physician copy the previous measurements for the vital signs.,center,[site-056],6963e02b153a502d070da1ab,site-056,,,,,,"{null, Site-wide, Critical Data, SIG-50581, Lorem Ipsum Dolor Sit Amet, [site-056], 6963e02b153a502d070da1aa, None, open, Signal 265}",new,Verify if physical examination is well performed at each visit,2026-01-11T17:38:51+00:00
ILMS-SIGNALS-238,"{0, Default}",site-124,ACT-19718,AUS,2026-01-11T17:38:52+00:00,False,,Verify if the physician copy the previous measurements for the vital signs.,center,[site-124],6963e02c153a502d070da1ad,site-124,,,,,,"{null, Site-wide, Critical Data, SIG-50582, Lorem Ipsum Dolor Sit Amet, [site-124], 6963e02b153a502d070da1ac, None, open, Signal 266}",new,Verify if physical examination is well performed at each visit,2026-01-11T17:38:52+00:00
ILMS-SIGNALS-238,"{0, Default}",site-009,ACT-19719,UKR,2026-01-11T17:38:52+00:00,False,,Verify if the physician copy the previous measurements for the vital signs.,center,[site-009],6963e02c153a502d070da1af,site-009,,,,,,"{null, Site-wide, Critical Data, SIG-50583, Lorem Ipsum Dolor Sit Amet, [site-009], 6963e02c153a502d070da1ae, None, open, Signal 267}",new,Verify if physical examination is well performed at each visit,2026-01-11T17:38:52+00:00
ILMS-SIGNALS-238,"{0, Default}",site-137,ACT-19720,DEU,2026-01-11T17:38:53+00:00,False,,Verify if the physician copy the previous measurements for the vital signs.,center,[site-137],6963e02d153a502d070da1b1,site-137,,,,,,"{null, Site-wide, Critical Data, SIG-50584, Lorem Ipsum Dolor Sit Amet, [site-137], 6963e02c153a502d070da1b0, None, open, Signal 268}",new,Verify if physical examination is well performed at each visit,2026-01-11T17:38:53+00:00
ILMS-SIGNALS-238,"{0, Default}",site-142,ACT-19721,JPN,2026-01-11T17:38:53+00:00,False,,Verify if the physician copy the previous measurements for the vital signs.,center,[site-142],6963e02d153a502d070da1b3,site-142,,,,,,"{null, Site-wide, Critical Data, SIG-50585, Lorem Ipsum Dolor Sit Amet, [site-142], 6963e02d153a502d070da1b2, None, open, Signal 269}",new,Verify if physical examination is well performed at each visit,2026-01-11T17:38:53+00:00
ILMS-SIGNALS-238,"{0, Default}",site-051,ACT-19722,KOR,2026-01-11T17:38:54+00:00,False,,Verify if the physician copy the previous measurements for the vital signs.,center,[site-051],6963e02e153a502d070da1b5,site-051,,,,,,"{null, Site-wide, Critical Data, SIG-50586, Lorem Ipsum Dolor Sit Amet, [site-051], 6963e02d153a502d070da1b4, None, open, Signal 270}",new,Verify if physical examination is well performed at each visit,2026-01-11T17:38:54+00:00
ILMS-SIGNALS-238,"{0, Default}",site-074,ACT-19723,TUR,2026-01-11T17:38:54+00:00,False,,Verify if the physician copy the previous measurements for the vital signs.,center,[site-074],6963e02e153a502d070da1b7,site-074,,,,,,"{null, Site-wide, Critical Data, SIG-50587, Lorem Ipsum Dolor Sit Amet, [site-074], 6963e02e153a502d070da1b6, None, open, Signal 271}",new,Verify if physical examination is well performed at each visit,2026-01-11T17:38:54+00:00
ILMS-SIGNALS-238,"{0, Default}",site-086,ACT-19724,USA,2026-01-11T17:38:55+00:00,False,,Verify if the physician copy the previous measurements for the vital signs.,center,[site-086],6963e02f153a502d070da1b9,site-086,,,,,,"{null, Site-wide, Critical Data, SIG-50588, Lorem Ipsum Dolor Sit Amet, [site-086], 6963e02f153a502d070da1b8, None, open, Signal 272}",new,Verify if physical examination is well performed at each visit,2026-01-11T17:38:55+00:00
ILMS-SIGNALS-238,"{0, Default}",site-135,ACT-19725,UKR,2026-01-11T17:38:56+00:00,False,,Verify if the physician copy the previous measurements for the vital signs.,center,[site-135],6963e030153a502d070da1bb,site-135,,,,,,"{null, Site-wide, Critical Data, SIG-50589, Lorem Ipsum Dolor Sit Amet, [site-135], 6963e02f153a502d070da1ba, None, open, Signal 273}",new,Verify if physical examination is well performed at each visit,2026-01-11T17:38:56+00:00
ILMS-SIGNALS-238,"{0, Default}",site-069,ACT-19726,GBR,2026-01-11T17:38:56+00:00,False,,Verify if the physician copy the previous measurements for the vital signs.,center,[site-069],6963e030153a502d070da1bd,site-069,,,,,,"{null, Site-wide, Critical Data, SIG-50590, Lorem Ipsum Dolor Sit Amet, [site-069], 6963e030153a502d070da1bc, None, open, Signal 274}",new,Verify if physical examination is well performed at each visit,2026-01-11T17:38:56+00:00
ILMS-SIGNALS-238,"{0, Default}",site-010,ACT-19727,ESP,2026-01-11T17:38:57+00:00,False,,Verify if the physician copy the previous measurements for the vital signs.,center,[site-010],6963e031153a502d070da1bf,site-010,,,,,,"{null, Site-wide, Critical Data, SIG-50591, Lorem Ipsum Dolor Sit Amet, [site-010], 6963e030153a502d070da1be, None, open, Signal 275}",new,Verify if physical examination is well performed at each visit,2026-01-11T17:38:57+00:00
ILMS-SIGNALS-238,"{0, Default}",site-052,ACT-19728,ESP,2026-01-11T17:38:57+00:00,False,,Verify if the physician copy the previous measurements for the vital signs.,center,[site-052],6963e031153a502d070da1c1,site-052,,,,,,"{null, Site-wide, Critical Data, SIG-50592, Lorem Ipsum Dolor Sit Amet, [site-052], 6963e031153a502d070da1c0, None, open, Signal 276}",new,Verify if physical examination is well performed at each visit,2026-01-11T17:38:57+00:00
ILMS-SIGNALS-238,"{0, Default}",site-095,ACT-19729,POL,2026-01-11T17:38:58+00:00,False,,Verify if the physician copy the previous measurements for the vital signs.,center,[site-095],6963e032153a502d070da1c3,site-095,,,,,,"{null, Site-wide, Critical Data, SIG-50593, Lorem Ipsum Dolor Sit Amet, [site-095], 6963e031153a502d070da1c2, None, open, Signal 277}",new,Verify if physical examination is well performed at each visit,2026-01-11T17:38:58+00:00
ILMS-SIGNALS-238,"{0, Default}",site-004,ACT-19730,CAN,2026-01-11T17:38:58+00:00,False,,Verify if the physician copy the previous measurements for the vital signs.,center,[site-004],6963e032153a502d070da1c5,site-004,,,,,,"{null, Site-wide, Critical Data, SIG-50594, Lorem Ipsum Dolor Sit Amet, [site-004], 6963e032153a502d070da1c4, None, open, Signal 278}",new,Verify if physical examination is well performed at each visit,2026-01-11T17:38:58+00:00
ILMS-SIGNALS-238,"{0, Default}",site-113,ACT-19731,CHL,2026-01-11T17:38:59+00:00,False,,Verify if the physician copy the previous measurements for the vital signs.,center,[site-113],6963e033153a502d070da1c7,site-113,,,,,,"{null, Site-wide, Critical Data, SIG-50595, Lorem Ipsum Dolor Sit Amet, [site-113], 6963e032153a502d070da1c6, None, open, Signal 279}",new,Verify if physical examination is well performed at each visit,2026-01-11T17:38:59+00:00
ILMS-SIGNALS-238,"{0, Default}",site-035,ACT-19732,ITA,2026-01-11T17:38:59+00:00,False,,Verify if the physician copy the previous measurements for the vital signs.,center,[site-035],6963e033153a502d070da1c9,site-035,,,,,,"{null, Site-wide, Critical Data, SIG-50596, Lorem Ipsum Dolor Sit Amet, [site-035], 6963e033153a502d070da1c8, None, open, Signal 280}",new,Verify if physical examination is well performed at each visit,2026-01-11T17:38:59+00:00
ILMS-SIGNALS-238,"{0, Default}",site-013,ACT-19733,CAN,2026-01-11T17:39:00+00:00,False,,Verify if the physician copy the previous measurements for the vital signs.,center,[site-013],6963e034153a502d070da1cb,site-013,,,,,,"{null, Site-wide, Critical Data, SIG-50597, Lorem Ipsum Dolor Sit Amet, [site-013], 6963e033153a502d070da1ca, None, open, Signal 281}",new,Verify if physical examination is well performed at each visit,2026-01-11T17:39:00+00:00
ILMS-SIGNALS-238,"{0, Default}",site-139,ACT-19734,JPN,2026-01-11T17:39:00+00:00,False,,Verify if the physician copy the previous measurements for the vital signs.,center,[site-139],6963e034153a502d070da1cd,site-139,,,,,,"{null, Site-wide, Critical Data, SIG-50598, Lorem Ipsum Dolor Sit Amet, [site-139], 6963e034153a502d070da1cc, None, open, Signal 282}",new,Verify if physical examination is well performed at each visit,2026-01-11T17:39:00+00:00
ILMS-SIGNALS-238,"{0, Default}",site-004,ACT-19735,CAN,2026-01-11T17:39:01+00:00,False,,Verify if the physician copy the previous measurements for the vital signs.,center,[site-004],6963e035153a502d070da1cf,site-004,,,,,,"{null, Site-wide, Critical Data, SIG-50599, Lorem Ipsum Dolor Sit Amet, [site-004], 6963e035153a502d070da1ce, None, open, Signal 283}",new,Verify if physical examination is well performed at each visit,2026-01-11T17:39:01+00:00
ILMS-SIGNALS-238,"{0, Default}",site-104,ACT-19736,JPN,2026-01-11T17:39:02+00:00,False,,Verify if the physician copy the previous measurements for the vital signs.,center,[site-104],6963e036153a502d070da1d1,site-104,,,,,,"{null, Site-wide, Critical Data, SIG-50600, Lorem Ipsum Dolor Sit Amet, [site-104], 6963e035153a502d070da1d0, None, open, Signal 284}",new,Verify if physical examination is well performed at each visit,2026-01-11T17:39:02+00:00
ILMS-SIGNALS-238,"{0, Default}",site-012,ACT-19737,JPN,2026-01-11T17:39:02+00:00,False,,Verify if the physician copy the previous measurements for the vital signs.,center,[site-012],6963e036153a502d070da1d3,site-012,,,,,,"{null, Site-wide, Critical Data, SIG-50601, Lorem Ipsum Dolor Sit Amet, [site-012], 6963e036153a502d070da1d2, None, open, Signal 285}",new,Verify if physical examination is well performed at each visit,2026-01-11T17:39:02+00:00
ILMS-SIGNALS-238,"{0, Default}",site-041,ACT-19738,COL,2026-01-11T17:39:03+00:00,False,,Verify if the physician copy the previous measurements for the vital signs.,center,[site-041],6963e037153a502d070da1d5,site-041,,,,,,"{null, Site-wide, Critical Data, SIG-50602, Lorem Ipsum Dolor Sit Amet, [site-041], 6963e036153a502d070da1d4, None, open, Signal 286}",new,Verify if physical examination is well performed at each visit,2026-01-11T17:39:03+00:00
ILMS-SIGNALS-238,"{0, Default}",site-129,ACT-19739,TWN,2026-01-11T17:39:03+00:00,False,,Verify if the physician copy the previous measurements for the vital signs.,center,[site-129],6963e037153a502d070da1d7,site-129,,,,,,"{null, Site-wide, Critical Data, SIG-50603, Lorem Ipsum Dolor Sit Amet, [site-129], 6963e037153a502d070da1d6, None, open, Signal 287}",new,Verify if physical examination is well performed at each visit,2026-01-11T17:39:03+00:00
ILMS-SIGNALS-238,"{0, Default}",site-093,ACT-19740,TUR,2026-01-11T17:39:04+00:00,False,,Verify if the physician copy the previous measurements for the vital signs.,center,[site-093],6963e038153a502d070da1d9,site-093,,,,,,"{null, Site-wide, Critical Data, SIG-50604, Lorem Ipsum Dolor Sit Amet, [site-093], 6963e038153a502d070da1d8, None, open, Signal 288}",new,Verify if physical examination is well performed at each visit,2026-01-11T17:39:04+00:00
ILMS-SIGNALS-238,"{0, Default}",site-084,ACT-19741,ARG,2026-01-11T17:39:05+00:00,False,,Verify if the physician copy the previous measurements for the vital signs.,center,[site-084],6963e039153a502d070da1db,site-084,,,,,,"{null, Site-wide, Critical Data, SIG-50605, Lorem Ipsum Dolor Sit Amet, [site-084], 6963e038153a502d070da1da, None, open, Signal 289}",new,Verify if physical examination is well performed at each visit,2026-01-11T17:39:05+00:00
ILMS-SIGNALS-238,"{0, Default}",site-094,ACT-19742,TWN,2026-01-11T17:39:05+00:00,False,,Verify if the physician copy the previous measurements for the vital signs.,center,[site-094],6963e039153a502d070da1dd,site-094,,,,,,"{null, Site-wide, Critical Data, SIG-50606, Lorem Ipsum Dolor Sit Amet, [site-094], 6963e039153a502d070da1dc, None, open, Signal 290}",new,Verify if physical examination is well performed at each visit,2026-01-11T17:39:05+00:00
ILMS-SIGNALS-238,"{0, Default}",site-020,ACT-19743,ESP,2026-01-11T17:39:06+00:00,False,,Verify if the physician copy the previous measurements for the vital signs.,center,[site-020],6963e03a153a502d070da1df,site-020,,,,,,"{null, Site-wide, Critical Data, SIG-50607, Lorem Ipsum Dolor Sit Amet, [site-020], 6963e039153a502d070da1de, None, open, Signal 291}",new,Verify if physical examination is well performed at each visit,2026-01-11T17:39:06+00:00
ILMS-SIGNALS-238,"{0, Default}",site-127,ACT-19744,CHL,2026-01-11T17:39:06+00:00,False,,Verify if the physician copy the previous measurements for the vital signs.,center,[site-127],6963e03a153a502d070da1e1,site-127,,,,,,"{null, Site-wide, Critical Data, SIG-50608, Lorem Ipsum Dolor Sit Amet, [site-127], 6963e03a153a502d070da1e0, None, open, Signal 292}",new,Verify if physical examination is well performed at each visit,2026-01-11T17:39:06+00:00
ILMS-SIGNALS-238,"{0, Default}",site-135,ACT-19745,UKR,2026-01-11T17:39:07+00:00,False,,Verify if the physician copy the previous measurements for the vital signs.,center,[site-135],6963e03b153a502d070da1e3,site-135,,,,,,"{null, Site-wide, Critical Data, SIG-50609, Lorem Ipsum Dolor Sit Amet, [site-135], 6963e03a153a502d070da1e2, None, open, Signal 293}",new,Verify if physical examination is well performed at each visit,2026-01-11T17:39:07+00:00
ILMS-SIGNALS-238,"{0, Default}",site-025,ACT-19746,FRA,2026-01-11T17:39:07+00:00,False,,Verify if the physician copy the previous measurements for the vital signs.,center,[site-025],6963e03b153a502d070da1e5,site-025,,,,,,"{null, Site-wide, Critical Data, SIG-50610, Lorem Ipsum Dolor Sit Amet, [site-025], 6963e03b153a502d070da1e4, None, open, Signal 294}",new,Verify if physical examination is well performed at each visit,2026-01-11T17:39:07+00:00
ILMS-SIGNALS-238,"{0, Default}",site-139,ACT-19747,JPN,2026-01-11T17:39:08+00:00,False,,Verify if the physician copy the previous measurements for the vital signs.,center,[site-139],6963e03c153a502d070da1e7,site-139,,,,,,"{null, Site-wide, Critical Data, SIG-50611, Lorem Ipsum Dolor Sit Amet, [site-139], 6963e03b153a502d070da1e6, None, open, Signal 295}",new,Verify if physical examination is well performed at each visit,2026-01-11T17:39:08+00:00
ILMS-SIGNALS-238,"{0, Default}",site-021,ACT-19748,DEU,2026-01-11T17:39:08+00:00,False,,Verify if the physician copy the previous measurements for the vital signs.,center,[site-021],6963e03c153a502d070da1e9,site-021,,,,,,"{null, Site-wide, Critical Data, SIG-50612, Lorem Ipsum Dolor Sit Amet, [site-021], 6963e03c153a502d070da1e8, None, open, Signal 296}",new,Verify if physical examination is well performed at each visit,2026-01-11T17:39:08+00:00
ILMS-SIGNALS-238,"{0, Default}",site-095,ACT-19749,POL,2026-01-11T17:39:09+00:00,False,,Verify if the physician copy the previous measurements for the vital signs.,center,[site-095],6963e03d153a502d070da1eb,site-095,,,,,,"{null, Site-wide, Critical Data, SIG-50613, Lorem Ipsum Dolor Sit Amet, [site-095], 6963e03c153a502d070da1ea, None, open, Signal 297}",new,Verify if physical examination is well performed at each visit,2026-01-11T17:39:09+00:00
ILMS-SIGNALS-238,"{0, Default}",site-142,ACT-19750,JPN,2026-01-11T17:39:09+00:00,False,,Verify if the physician copy the previous measurements for the vital signs.,center,[site-142],6963e03d153a502d070da1ed,site-142,,,,,,"{null, Site-wide, Critical Data, SIG-50614, Lorem Ipsum Dolor Sit Amet, [site-142], 6963e03d153a502d070da1ec, None, open, Signal 298}",new,Verify if physical examination is well performed at each visit,2026-01-11T17:39:09+00:00
ILMS-SIGNALS-238,"{0, Default}",site-080,ACT-19751,GBR,2026-01-11T17:39:10+00:00,False,,Verify if the physician copy the previous measurements for the vital signs.,center,[site-080],6963e03e153a502d070da1ef,site-080,,,,,,"{null, Site-wide, Critical Data, SIG-50615, Lorem Ipsum Dolor Sit Amet, [site-080], 6963e03e153a502d070da1ee, None, open, Signal 299}",new,Verify if physical examination is well performed at each visit,2026-01-11T17:39:10+00:00
ILMS-SIGNALS-238,"{0, Default}",site-029,ACT-19752,ESP,2026-01-11T17:39:11+00:00,False,,Verify if the physician copy the previous measurements for the vital signs.,center,[site-029],6963e03f153a502d070da1f1,site-029,,,,,,"{null, Site-wide, Critical Data, SIG-50616, Lorem Ipsum Dolor Sit Amet, [site-029], 6963e03e153a502d070da1f0, None, open, Signal 300}",new,Verify if physical examination is well performed at each visit,2026-01-11T17:39:11+00:00
ILMS-SIGNALS-238,"{0, Default}",site-043,ACT-19753,COL,2026-01-11T17:39:11+00:00,False,,Verify if the physician copy the previous measurements for the vital signs.,center,[site-043],6963e03f153a502d070da1f3,site-043,,,,,,"{null, Site-wide, Critical Data, SIG-50617, Lorem Ipsum Dolor Sit Amet, [site-043], 6963e03f153a502d070da1f2, None, open, Signal 301}",new,Verify if physical examination is well performed at each visit,2026-01-11T17:39:11+00:00
ILMS-SIGNALS-238,"{0, Default}",site-019,ACT-19754,ITA,2026-01-11T17:39:12+00:00,False,,Verify if the physician copy the previous measurements for the vital signs.,center,[site-019],6963e040153a502d070da1f5,site-019,,,,,,"{null, Site-wide, Critical Data, SIG-50618, Lorem Ipsum Dolor Sit Amet, [site-019], 6963e03f153a502d070da1f4, None, open, Signal 302}",new,Verify if physical examination is well performed at each visit,2026-01-11T17:39:12+00:00
ILMS-SIGNALS-238,"{0, Default}",site-133,ACT-19755,COL,2026-01-11T17:39:12+00:00,False,,Verify if the physician copy the previous measurements for the vital signs.,center,[site-133],6963e040153a502d070da1f7,site-133,,,,,,"{null, Site-wide, Critical Data, SIG-50619, Lorem Ipsum Dolor Sit Amet, [site-133], 6963e040153a502d070da1f6, None, open, Signal 303}",new,Verify if physical examination is well performed at each visit,2026-01-11T17:39:12+00:00
ILMS-SIGNALS-238,"{0, Default}",site-012,ACT-19756,JPN,2026-01-11T17:39:13+00:00,False,,Verify if the physician copy the previous measurements for the vital signs.,center,[site-012],6963e041153a502d070da1f9,site-012,,,,,,"{null, Site-wide, Critical Data, SIG-50620, Lorem Ipsum Dolor Sit Amet, [site-012], 6963e040153a502d070da1f8, None, open, Signal 304}",new,Verify if physical examination is well performed at each visit,2026-01-11T17:39:13+00:00
